username,course_id,willingness
17499,86,0.006292165
17500,148,0.002341609
17500,19,0.103653489
17500,173,0.00308837
17500,5,0.061328848
17501,183,0.000180809
17501,26,0.010956602
17502,61,0.016160114
17502,100,0.018405912
17503,47,0.614282402
17503,106,0.083749062
17503,75,0.008072651
17504,159,0.006235345
17504,155,0.01052861
17505,41,0.015752029
17505,5,0.216964186
17506,157,0.169905016
17506,166,0.070717247
17506,179,0.002670949
17506,132,0.107303938
17506,40,0.05330705
17506,130,0.239668359
17506,53,0.181534705
17506,97,0.063249503
17507,5,0.005219465
17507,137,0.216529395
17507,116,0.070242899
17508,104,0.002280618
17508,211,0.052313666
17509,211,0.077619133
17509,155,0.024268655
17510,44,0.062020808
17510,145,0.012632787
17511,228,0.002293609
17511,122,0.003660355
17512,3,0.054855485
17512,213,0.221272193
17513,61,0.591535311
17513,69,0.227594954
17514,61,0.021360086
17514,169,0.001833366
17514,99,0.008590151
17515,166,0.014706484
17515,229,0.003960885
17516,117,0.002490817
17516,118,0.002166075
17516,19,0.003789766
17516,30,0.019697816
17516,167,0.024306464
17516,62,0.014746361
17516,103,0.001814536
17516,231,0.0072114
17517,219,0.289333052
17517,213,0.216929626
17517,144,0.357077495
17517,239,0.161073216
17518,84,0.123290959
17518,116,0.021679268
17518,2,0.003977746
17518,5,0.033764641
17519,130,0.045287965
17519,87,0.002564401
17520,226,0.00615338
17520,20,0.010343451
17520,39,0
17520,63,0.021637738
17521,89,0.010331986
17521,34,0.037223719
17522,21,0.1420509
17522,13,0.285502923
17522,28,0.253975139
17522,217,0.006506333
17523,113,0.145244993
17523,65,0.147101352
17524,55,0.011185808
17524,169,0.002661059
17524,0,0.006758768
17524,12,0.004707446
17525,175,0.197006613
17525,33,0.08811351
17525,124,0.099159906
17525,85,0.002866124
17525,82,0.561918866
17525,145,0.432597226
17525,11,0.378156231
17525,74,0.169158853
17525,176,0.26112338
17525,128,0.43072943
17525,106,0.158978457
17526,8,0.278745441
17526,3,0.183123319
17527,232,0.313720213
17527,11,0.007227164
17527,181,0.194721922
17528,116,0.051319627
17528,137,0.015799441
17528,85,0.005685101
17528,53,0.03573556
17529,116,0.086752601
17529,173,0.010058593
17529,137,0.019377762
17530,103,0.006428325
17530,132,0.120292796
17531,61,0.143031862
17531,246,0.002831668
17531,33,0.004712879
17531,28,0.000789722
17532,43,0.116651685
17532,164,0.031611729
17533,103,0.007465033
17533,132,0.098788196
17534,43,0.003140888
17534,91,0.182241668
17535,3,0.027179183
17535,131,0.006454477
17536,230,0.009297613
17536,90,0.002685518
17536,215,0.037822231
17536,170,0.04100295
17537,96,0.028784247
17537,10,0.043506839
17538,236,3.89E-07
17538,93,0.027749487
17539,40,0.237790288
17539,213,0.101713415
17539,197,0.011327199
17540,174,0.041354942
17540,116,0.064630223
17541,206,0.071348553
17541,130,0.01119375
17542,14,8.55E-07
17542,88,4.51E-06
17543,188,0.284171829
17543,24,0.008673083
17544,153,0.01906464
17544,10,7.12E-05
17545,154,0.003894228
17545,3,0.178776115
17545,64,0.00670296
17546,88,2.67E-05
17546,86,0.009692069
17546,222,0.00665304
17547,155,0.05951327
17547,221,0.004349835
17547,191,0.003495339
17547,140,0.016229385
17547,81,0.002193557
17548,153,0.023315047
17548,222,0.014599323
17548,116,0.084675835
17548,239,0.012996935
17549,12,0.003801867
17549,239,0.013261533
17550,236,0.026081668
17550,114,0.002518834
17551,85,0.003619111
17551,169,0.0116457
17552,155,0.017788837
17552,146,0.091006581
17552,150,0.097599135
17553,61,0.043624224
17553,137,0.119032889
17553,229,0.019898698
17554,90,0.002534612
17554,2,0.008660139
17554,184,0.026947861
17555,61,0.006027836
17555,5,0.016694731
17555,203,0.45980673
17555,128,0.014717508
17555,76,0.029373066
17555,89,0.481735988
17555,23,0.085322867
17555,50,0.042773776
17556,236,0.033595275
17556,97,0.008801779
17557,18,0.00324696
17557,7,0.003441073
17557,98,0.002524685
17557,11,0.008330953
17558,132,0.007124011
17558,61,0.012607412
17558,29,0.286864284
17558,76,0.584678862
17558,102,0.024308923
17559,46,0.003035109
17559,186,0.003545261
17560,224,0.028351066
17560,123,0.129597053
17560,155,0.165111403
17561,96,0.010521733
17561,34,0.054484618
17561,51,0.009552067
17561,148,0.009441728
17562,64,0.006702571
17562,10,0.10638738
17563,100,0.026440477
17563,149,0.038676244
17563,194,0.019325773
17564,89,1.34E-05
17564,19,0.119136951
17564,2,0.008413787
17564,146,0.004499304
17565,112,0.003554858
17565,154,0.07633618
17566,30,0.007547292
17566,173,0.029712494
17567,28,0.089512163
17567,103,0.004006849
17567,43,0.082123178
17568,89,0.157254303
17568,213,0.437993104
17569,220,0.036825042
17569,2,0.019388093
17569,81,0.050127666
17569,215,0.030564374
17570,232,0.202701541
17570,181,0.187500387
17571,11,0.050197152
17571,28,0.021867554
17572,129,0.01081154
17572,148,0.016214796
17572,235,0.17431154
17572,42,0.005708198
17572,30,0.010983096
17572,9,0.012658249
17572,184,0.055783074
17573,216,0.003979282
17573,0,0.024980741
17574,173,0.008535207
17574,222,0.018008004
17574,137,0.193119061
17574,122,0.004499148
17574,8,0.00271367
17575,113,0.108008938
17575,12,0.043812937
17575,50,0.003296822
17576,137,0.023273452
17576,173,0.041521799
17577,84,0.004411584
17577,220,0.062587466
17578,11,0.018317265
17578,175,0.040730282
17579,183,4.66E-07
17579,132,0.269771601
17580,226,0.004428096
17580,28,0.005374654
17581,1,0.019377593
17581,122,0.051284708
17581,242,0.025611406
17581,113,0.037500854
17581,217,0.125440459
17581,42,0.064101019
17581,49,0.008982503
17581,3,0.001869742
17582,5,0.011199685
17582,213,0.02031198
17582,155,0.054540737
17583,61,0.039634012
17583,86,0.007468425
17583,72,0.004115839
17584,130,0.094863898
17584,3,0.00186982
17585,137,0.001493893
17585,9,0.077937826
17586,187,0.0076405
17586,10,0.006472519
17586,23,0.012221258
17587,53,0.374702673
17587,30,0.011895724
17588,11,0.027847811
17588,98,0.046552161
17588,107,0.076090011
17589,42,0.00405711
17589,153,0.003960011
17589,41,0.037367854
17589,73,0.008669059
17590,170,0.017063983
17590,150,0.072481775
17590,146,1.63E-06
17590,58,0.00859805
17591,137,0.115537892
17591,174,0.018408975
17592,103,0.012690294
17592,55,0.021593092
17593,2,0.002039313
17593,89,4.66E-07
17594,42,3.65E-06
17594,3,0.001411123
17594,2,0.002059515
17594,84,0.002320574
17594,170,0.001901757
17595,246,0.106565902
17595,17,0.390910119
17595,132,0.048609884
17595,239,0.038568341
17595,157,0.246042538
17595,82,0.002953303
17595,190,0.155558157
17595,173,0.014594041
17596,85,0.014698056
17596,197,0.00683752
17596,231,0.016031237
17597,208,0.332766066
17597,169,0.043111973
17598,61,0.050164174
17598,229,0.004262881
17598,166,7.36E-05
17599,122,0.004496973
17599,109,1.55E-07
17599,130,0.003925651
17599,42,5.44E-07
17600,189,0.036252823
17600,97,0.017742334
17600,169,0.076438287
17600,163,0.099501708
17600,108,0.004548699
17600,174,0.025969735
17600,120,0.007558219
17600,123,0.002575117
17600,122,0.00794851
17600,1,0.01459957
17601,185,0.012536333
17601,19,0.001895232
17602,43,0.002602631
17602,103,0.00181679
17602,70,0.004051718
17602,211,0.027639882
17603,10,0.000221447
17603,96,0.000131858
17604,44,0.243518895
17604,62,0.301306984
17604,220,0.098166131
17604,82,0.31207658
17604,78,0.819889319
17605,61,0.02474207
17605,78,0.333152399
17605,169,0.244405259
17605,97,0.065239113
17605,128,0.003121829
17606,41,0.111082775
17606,69,0.021563245
17607,82,0.05751608
17607,131,0.034891095
17608,220,0.250711274
17608,167,0.023515613
17609,12,0.004341787
17609,86,0.065334839
17609,4,0.014459996
17609,42,0.053344907
17609,78,0.112066882
17610,153,2.56E-06
17610,10,0.002979775
17611,5,0.020278038
17611,8,0.001903241
17612,116,0.13940647
17612,39,0.002806852
17612,66,0.00444193
17613,43,0.014949833
17613,121,0.012535608
17613,235,0.053513454
17613,53,0.054512299
17613,88,0.020211897
17613,116,0.061611082
17614,137,0.003557533
17614,236,0.02441296
17614,54,0.013844823
17615,73,0
17615,4,0.00525396
17616,67,2.33E-07
17616,128,0.051588553
17617,136,0.065438328
17617,180,0.239638049
17617,243,0.200816918
17618,232,0.029369547
17618,21,0.181298935
17618,22,0.046250784
17619,132,0.031414091
17619,67,0.096462582
17620,194,0.001904752
17620,137,0.068702957
17621,42,0.030643692
17621,137,0.21493757
17622,43,0.081946124
17622,91,0.356044007
17623,28,0.015103391
17623,103,0.006969093
17624,162,0.052716019
17624,26,0.047935281
17624,39,0.068413768
17625,174,0.095801245
17625,10,0.002088468
17626,78,0.018811555
17626,4,0.026091571
17627,61,0.099358847
17627,3,0.004347476
17627,0,0.006630877
17628,17,0.069146344
17628,220,0.084605937
17629,153,0.620758108
17629,12,0.116484734
17630,44,0.005205107
17630,113,0.004094833
17630,134,0.003607659
17631,137,0.15036634
17631,222,0.01073166
17631,157,0.006020954
17632,177,0.110677349
17632,231,0.016950129
17633,99,0.24895103
17633,11,0.043164025
17633,87,0.010802689
17633,1,0.258730147
17633,120,0.03141897
17633,109,0.069539981
17633,222,0.065281348
17633,12,0.267018353
17633,88,0.184045363
17633,85,0.006546231
17633,42,0.252563879
17633,3,0.168018884
17633,49,0.091897378
17634,169,0.125119071
17634,241,0.067346403
17635,8,0.078890833
17635,54,0.009457747
17636,89,4.90E-06
17636,2,0.009454484
17637,158,0.01537104
17637,86,0.005507539
17637,110,0.017611476
17638,80,0.156164838
17638,116,0.084634831
17638,222,0.015976325
17638,137,0.190642506
17638,168,0.031565277
17638,53,0.224156295
17638,114,0.011455794
17639,28,0.00326141
17639,120,0.023985951
17640,0,0.003653484
17640,85,0.1846443
17641,10,0.073599101
17641,42,0.039299661
17641,64,0.091494306
17642,240,0.038784173
17642,3,0
17642,17,0.004743376
17643,74,0.018836287
17643,194,0.007017931
17643,245,0.006935808
17643,15,1.40E-06
17644,11,0.019071051
17644,28,0.004148522
17644,117,0.01397064
17645,8,0.002711727
17645,44,0.003312589
17646,122,0.003485986
17646,132,0.137499604
17647,145,0.113989352
17647,212,0.368861031
17647,28,0.003929124
17647,98,0.180478966
17647,204,0.007418419
17648,222,0.006296799
17648,153,0.007237786
17649,169,0.001827849
17649,239,0.036437133
17649,1,0.01690204
17649,99,0.008071645
17650,3,0.005899255
17650,62,0.025465003
17650,116,0.011802398
17650,113,0.017030892
17650,156,0.048340077
17650,117,0.204752037
17651,100,0.018068411
17651,134,0.106010342
17652,86,0.011016167
17652,116,0.015042038
17653,99,0.387981349
17653,242,0.153390802
17653,4,0.254332703
17653,104,0.196126215
17653,222,0.413209953
17653,109,0.281120646
17653,116,0.182680948
17653,219,0.126574862
17653,206,0.326528424
17653,148,0.156280504
17653,66,0.252145324
17653,82,0.404275954
17653,30,0.135136773
17653,134,0.248856874
17653,208,0.265339159
17653,132,0.121687377
17654,25,0.004186452
17654,96,0.076851233
17654,208,0.010477242
17654,10,0.148656124
17655,11,0.014779708
17655,61,0.107904078
17656,246,0.001656006
17656,174,0.369742376
17656,20,0.001000384
17656,11,0.002781077
17657,181,0.233023436
17657,13,0.372236734
17657,126,0.103928954
17657,28,0.262869702
17658,108,0.008703083
17658,85,0.048814928
17658,11,0.045089411
17658,28,0.060181952
17659,89,0.157885514
17659,112,0.026498893
17659,10,0.00671062
17659,148,0.001466099
17660,116,0.045121701
17660,86,0.068425713
17660,88,0.045884393
17661,46,0.002755766
17661,76,0.012818659
17661,95,0.003212809
17662,170,0.253153492
17662,213,0.034479374
17662,173,0.049770649
17663,48,0.005287313
17663,38,0.018121026
17663,110,0.005507114
17663,39,0.00211106
17663,173,0.008167906
17663,174,0.007173227
17663,184,0.002775284
17663,239,2.33E-07
17663,86,0.012437603
17663,34,0
17663,99,0.011513152
17663,45,5.44E-07
17664,116,0.081099492
17664,217,0.003258323
17664,99,0.242566389
17664,115,0.294378087
17664,53,0.337799409
17664,229,0.050635959
17664,174,0.186660643
17664,166,0.016776773
17664,12,0.00283726
17664,188,0.338413047
17664,4,0.306242111
17664,112,0.111076585
17665,120,0.014202393
17665,169,0.003650514
17666,88,0.009236449
17666,10,0.029226079
17667,25,0
17667,232,0.103030519
17667,40,0.127750306
17668,184,0.00464308
17668,41,0.010762212
17669,10,3.11E-07
17669,154,0.005970513
17670,173,0.105641522
17670,174,0.211105308
17670,137,0.014399016
17670,222,0.00352667
17670,30,0.164725466
17670,235,0.032413465
17670,66,0.025882328
17670,148,0.003470585
17671,113,0.008193395
17671,14,0.003901058
17672,127,0.034617861
17672,194,0.008771267
17673,170,0.001900048
17673,51,0.003524523
17673,128,0.029385375
17673,205,0.027785962
17673,169,0.022401716
17673,132,0.015258791
17674,53,0.016771903
17674,116,0.125171056
17675,137,0.004271415
17675,174,0.009192719
17675,75,0.016144525
17676,222,0.032488407
17676,137,0.100166732
17676,9,0.055938258
17676,23,0.108847953
17677,206,0.005727283
17677,170,0.016154229
17678,13,0.152703094
17678,138,0.161607091
17678,21,0.181449682
17678,181,0.058659695
17679,116,0.012845982
17679,153,0.063527821
17679,49,0.011178955
17680,11,0.0051461
17680,12,0.001649747
17681,183,0.027280488
17681,28,0.145113821
17681,132,0.068240029
17682,60,0.00313069
17682,170,0.04669807
17683,6,0.149414994
17683,56,0.010070713
17684,62,0.019294167
17684,122,0.030344496
17685,134,0.053197039
17685,57,0.535112356
17685,87,0.158546543
17685,50,0.368404895
17686,117,0.176747329
17686,175,0.056226416
17687,137,0.137659213
17687,190,0.114764123
17687,188,0.069286491
17687,153,0.106149242
17688,56,0.119317471
17688,241,0.17691524
17688,244,0.159129904
17688,125,0.445940364
17688,86,0.179612062
17688,229,0.173472681
17688,200,0.012342856
17688,153,0.275123258
17688,53,0.278789097
17688,163,0.032097792
17688,61,0.263134025
17689,145,0.055077686
17689,43,0.000944406
17689,151,0.014416634
17689,103,0.002916259
17689,11,0.007845697
17690,12,0.001640762
17690,50,0.001546671
17690,115,0.00654161
17690,99,0.002497862
17690,225,0.003725396
17690,203,0.00252258
17690,82,0.002298612
17691,179,0.107147908
17691,9,0.088154779
17691,168,0.005815652
17692,50,0.019720498
17692,115,8.24E-06
17692,202,0.0067333
17692,126,0.006274476
17692,116,0.005295179
17692,86,0.018727757
17692,151,0.100472713
17692,12,0.012140427
17692,167,0.003883842
17692,153,0.029852013
17692,53,0.007150727
17692,148,0.017468385
17693,116,0.050651924
17693,222,0.011474778
17694,128,0.023219753
17694,163,0.019426332
17695,173,0.063321998
17695,167,0.00191861
17695,30,0.025163254
17696,153,0.022977513
17696,183,0.011813192
17696,89,0.023538761
17697,169,0.069457602
17697,85,0.393058876
17698,195,0.003099231
17698,233,0.002442286
17699,244,0.058458322
17699,116,0.052501608
17700,132,0.025701359
17700,134,0.018056339
17700,188,0.016871437
17701,142,0.083459396
17701,50,0.002165713
17701,78,0.003690807
17702,96,0.061307706
17702,170,0.001900436
17702,88,0.146493063
17702,148,0.038671603
17702,160,0.045314412
17703,142,0.070516379
17703,29,0.020795873
17703,205,0.029492743
17703,82,0.081373361
17704,126,0.00622384
17704,239,0.020897672
17704,123,0.027296442
17704,225,0.053235753
17704,55,0.006602761
17704,167,0.002440182
17705,224,0.028276614
17705,236,0.017472798
17705,205,0.194273852
17705,76,0.005055856
17705,126,0.002277699
17705,215,0.130033395
17705,31,0.011120501
17705,60,0.005357034
17705,167,0.02655846
17705,238,0.001825014
17705,117,0.01194745
17705,208,0.070537271
17705,230,0.279699407
17705,206,0.145969537
17705,172,0.029718363
17705,210,0
17705,3,0.010688625
17705,19,0.002228132
17705,88,0.005644046
17705,68,0.003708542
17706,10,0.033713891
17706,30,0.017144417
17706,173,0.006780636
17707,62,0.002954076
17707,219,0.069524368
17707,153,0.029670795
17708,128,0.242331699
17708,176,0.014099642
17708,169,0.010698573
17708,12,0.009743335
17709,145,0.00507298
17709,117,0.009403879
17709,211,0.094671244
17709,164,0.022937527
17709,19,0.001905178
17709,0,0.003744992
17709,81,0.038970398
17709,43,0.032720203
17709,191,0.012588075
17709,175,0.003126388
17709,20,0.000995256
17710,51,0.023782139
17710,156,0.02278551
17711,181,0.092957555
17711,245,0.006938527
17712,212,0.0058863
17712,28,0.000789799
17712,231,0.01525454
17712,104,0.002280151
17712,198,0.001169902
17712,19,0.001894378
17713,8,0.003249769
17713,64,0.004388072
17713,30,0.021054983
17714,66,0.12327025
17714,30,0.002522464
17714,170,0.002097397
17715,78,0.224514652
17715,233,0.336256967
17716,0,0.001869504
17716,28,0.025377249
17716,87,0.001276956
17716,11,0.002775793
17716,231,0.003261812
17716,43,0.000927467
17716,198,0.001170524
17716,91,0.003588569
17716,202,0.107921227
17716,19,0.001894611
17716,145,0.002656416
17716,246,0.003814128
17716,211,0.004349234
17716,85,0.002179331
17717,2,0.002038846
17717,17,6.76E-06
17717,148,0.001845384
17717,238,0.001825247
17717,60,0.003130301
17717,213,0.228104115
17717,205,0.002104575
17717,34,0.124311745
17717,31,0.001558054
17717,170,0.03055096
17718,137,0.087540229
17718,4,0.10537048
17718,74,0.092823456
17718,99,0.257230872
17718,229,0.076247674
17719,100,0.006391715
17719,28,0.00323784
17720,12,5.52E-06
17720,185,0.022636892
17720,21,0.011477036
17720,128,0.003123383
17720,28,0.016144722
17721,104,0.498865852
17721,153,0.457513997
17721,134,0.028260319
17721,213,0.039659676
17721,57,0.028285476
17721,217,0.47115458
17721,14,0.025313362
17722,167,0.088418048
17722,114,0.010273682
17722,61,0.005616378
17723,57,0.051494482
17723,62,0.097991534
17723,213,0.005713392
17723,97,0.010555145
17723,234,0.141408651
17724,230,0.013158394
17724,148,0.0304447
17724,179,0.003532594
17724,60,2.18E-06
17724,206,0.00390274
17724,33,0.048443153
17725,10,9.48E-06
17725,42,1.09E-05
17726,217,0.040423939
17726,125,0.059900373
17727,73,0.095147623
17727,122,0.074149485
17727,222,0.015123196
17727,169,0.006416574
17728,187,0.007639645
17728,73,0.055110933
17728,137,0.028412294
17728,168,0.01677842
17728,153,0.020860481
17728,3,0.006165271
17729,240,0
17729,89,0.183155281
17729,10,0.005124051
17730,60,0.108514637
17730,198,0.043096157
17731,188,0.243302647
17731,81,0.064809175
17731,190,0.100490756
17732,41,0.021559908
17732,157,0.006645807
17733,120,0.097083699
17733,107,0.006255287
17734,52,0.166744805
17734,134,0.065455969
17735,40,0.085824386
17735,182,0.098820707
17736,84,0.031730051
17736,168,0.025531896
17736,235,0.00953104
17737,185,0.003277051
17737,18,0.003602808
17737,19,0.003933781
17737,117,0.004636207
17738,170,0.006239658
17738,242,0.00353627
17738,188,0.007052167
17738,66,0.025924706
17739,30,0.159353613
17739,167,0.067200821
17739,205,0.007464701
17739,31,0.066568463
17740,153,0.029925888
17740,112,0.003772585
17741,185,0.287842412
17741,145,0.002249836
17742,79,0.024743047
17742,171,0.08113183
17743,217,0.202562262
17743,174,0.266116209
17743,144,0.299557033
17743,30,0.074972462
17744,86,0.191881667
17744,204,0.074041706
17744,44,0.186191239
17744,244,0.520923008
17744,14,0.22782225
17744,109,0.15970301
17744,202,0.059485893
17744,153,0.18495972
17744,53,0.243186127
17744,110,0.006314295
17745,118,0.034079566
17745,3,0.005227022
17745,5,0.154739539
17745,45,0.195062177
17746,139,0.049065786
17746,184,0.004600829
17746,84,0.020320845
17747,28,0.069769519
17747,246,0.005600899
17748,233,0.01016411
17748,186,0.017078657
17749,26,0.004892651
17749,94,0.436823521
17749,157,0.018710607
17750,45,1.55E-06
17750,73,0.017891754
17750,51,0.064860463
17750,68,0.108589469
17750,112,0.003772818
17750,210,0.095287353
17750,10,0.236998855
17750,49,0.003534689
17751,144,0.030863561
17751,21,0.055950006
17751,28,0.387243803
17751,242,0.015650408
17752,40,0.349480139
17752,213,0.129192146
17752,138,0.115410687
17753,194,0.003508732
17753,116,0.026128114
17753,99,0.002498329
17753,242,0.151274989
17753,134,0.01322532
17753,130,0.066360317
17753,53,0.075013925
17753,97,0.006778989
17753,30,0.07731591
17753,157,0.144950604
17753,222,0.043110657
17753,205,0.001753942
17754,230,0.043357064
17754,148,0.06561211
17754,130,0.075385278
17754,133,0.073618474
17754,153,0.005688098
17754,99,0.026725619
17754,30,0.044858112
17754,12,0.008634724
17754,25,0.067840492
17754,116,0.018832409
17754,107,0.266038767
17755,42,0.000141338
17755,10,0.002434209
17756,116,0.097899248
17756,174,0.161293674
17756,137,0.00254345
17756,222,0.031891417
17756,12,0.049474131
17756,173,0.02203758
17756,167,0.001833994
17756,33,0.004629844
17756,30,0.135410403
17756,119,0.065610759
17756,53,0.319263686
17756,66,0.204531915
17756,148,0.193466883
17756,230,0.004475593
17757,128,0.182471527
17757,229,0.000339474
17757,61,0.043468864
17758,3,0.02075968
17758,97,0.031131299
17759,3,0.001870442
17759,88,3.89E-07
17759,222,0.002948485
17759,137,0.003535932
17759,174,0.006287368
17760,171,0.053230955
17760,42,0.033675348
17761,156,0.024415203
17761,193,0.00383117
17761,113,0.056293474
17761,229,0.001965562
17762,119,0.043787028
17762,84,0.047280498
17763,3,0.006456471
17763,236,0.01299992
17764,181,0.212243772
17764,32,0.216414398
17765,173,0.066023856
17765,224,0.003017598
17766,242,0.021819257
17766,111,0.009045675
17766,222,0.004097792
17766,157,0.066434148
17766,41,1.17E-06
17766,169,0.00221214
17766,85,0.00539238
17766,53,0.009567616
17767,132,0.013001885
17767,35,0.340648423
17768,132,0.071926626
17768,100,0.004041004
17768,48,0.021697859
17768,152,0.007496712
17769,194,0.220841935
17769,143,0.053888005
17769,108,0.010020665
17770,173,0.018541286
17770,174,0.145682902
17771,4,0.04974884
17771,97,0.094143135
17771,128,0.299883514
17772,213,0.013213742
17772,140,0.003147392
17772,67,3.11E-07
17772,50,0.00113313
17772,121,0.019039997
17773,103,0.001915081
17773,239,5.44E-07
17773,125,0.008589452
17773,11,0.002880533
17774,125,0.107164584
17774,28,0.064959947
17774,72,0.136938867
17774,81,0.010428483
17774,33,0.022862173
17774,124,0.019505376
17774,140,0.284029186
17774,12,0.2621549
17774,50,0.289073758
17774,149,0.0031025
17774,87,0.015962348
17774,44,0.009752088
17774,100,0.014924583
17774,93,0.011536105
17774,164,0.060157918
17774,132,0.070520047
17775,118,0.005523879
17775,241,0.009408284
17776,137,0.181643469
17776,86,0.058070841
17777,208,0.001387029
17777,31,0.004117275
17778,53,0.00619089
17778,116,0.012886673
17779,10,0.007482729
17779,42,0.00487775
17779,60,0
17779,79,3.19E-06
17780,116,0.004833147
17780,41,0.010007278
17781,49,0.003039787
17781,139,0.005636915
17782,10,0.005389782
17782,173,0.03596459
17782,116,0.421348074
17783,108,0.063800448
17783,85,0.008599802
17783,169,0.188784642
17783,194,0.019438883
17784,189,0.010775528
17784,225,0.003725629
17785,86,0.005695943
17785,116,0.060029319
17786,11,0.031250745
17786,103,0.008986862
17787,46,0.012886923
17787,72,0.012444632
17787,37,0.01141113
17787,131,0.002720303
17788,224,0.004124455
17788,150,0.058331724
17788,2,0.057524214
17788,133,0.005026492
17789,93,0.004814903
17789,97,0.005504012
17790,58,0.005211787
17790,137,0.002620845
17790,236,0.101951687
17790,188,0.041493339
17790,112,0.001956464
17790,42,0.109292001
17790,90,0.46734018
17791,116,0.04703486
17791,86,0.029378218
17791,41,0.010471221
17792,159,0.143905816
17792,220,0.093836432
17792,95,0.005635678
17793,170,0.016557366
17793,96,0.000211657
17793,90,0.030062117
17793,148,0.001845384
17794,90,0.002683809
17794,96,0.005223209
17794,51,0.002976055
17794,215,0.016847806
17795,53,0.011888691
17795,86,0.011215187
17796,3,0.005141566
17796,97,0.030263258
17797,130,0.014511033
17797,179,0.002674757
17797,109,6.99E-07
17797,9,0.02603134
17798,3,0.020154237
17798,45,0.023639196
17799,246,0.002980024
17799,85,0.003869689
17800,54,0.119227353
17800,169,0.006720352
17801,237,0.056552227
17801,117,0.001383346
17801,97,0.008143178
17801,63,0.467506316
17801,198,0.077789505
17801,236,0.137486555
17801,140,0.007227753
17801,150,0.060235835
17801,178,0.350688437
17802,99,0.052673186
17802,137,0.006935258
17802,222,0.028186775
17803,45,0.041081576
17803,37,0.040145355
17803,201,0.123703858
17804,39,0.002111526
17804,63,1.37E-05
17804,59,0.057065326
17804,173,0.016456092
17804,146,0.013400264
17804,150,0.020044087
17805,173,0.012375104
17805,2,0.007280123
17806,123,0.369773314
17806,159,0.555614853
17807,126,0.720552662
17807,159,0.35875421
17808,220,0.002430663
17808,19,0.02348633
17809,85,0.013421208
17809,107,0.038867466
17809,28,0.004011983
17809,11,0.021620212
17810,240,0.015251817
17810,100,0.001166244
17810,64,0.015326044
17811,164,0.001830992
17811,70,2.87E-06
17811,28,0.012093483
17812,150,0.050557459
17812,146,0.009167451
17812,103,0.038038203
17813,11,0.120003031
17813,107,0.149353158
17814,30,0.033334167
17814,2,0.009997471
17814,51,0.017242169
17814,129,0.005539464
17814,150,0.27612617
17814,184,0.018269318
17814,84,0.017722826
17815,1,0.004135285
17815,97,2.87E-06
17816,88,0.016308144
17816,42,0.065278754
17816,133,0.03203172
17817,144,0.008495888
17817,185,0.005951288
17817,116,0.02278286
17818,22,0.316922834
17818,243,0.074705451
17819,243,0.155888395
17819,136,0.074468999
17820,23,0.155499417
17820,168,0.011621293
17820,160,0.160312195
17820,210,0.065830532
17821,137,0.002791979
17821,62,3.73E-06
17821,122,0.007248372
17822,97,0.100733068
17822,40,0.177131508
17823,3,0.139882587
17823,61,0.221325399
17824,236,0.062968164
17824,8,0.28001152
17825,235,0.422285199
17825,2,0.110330403
17826,230,0.011893219
17826,133,0.004328714
17826,12,0.009369188
17827,202,0.017025201
17827,83,0.07612245
17828,132,0.026554524
17828,100,0.015987523
17828,28,0.028678836
17829,181,2.56E-06
17829,222,0.002948019
17830,21,0.060969457
17830,13,0.097802087
17831,181,0.368401471
17831,232,0.155806794
17832,167,0.133358767
17832,35,0.051658913
17833,36,0.003778552
17833,39,0.052574607
17834,88,6.99E-07
17834,116,0.013931392
17834,109,0.006974724
17834,174,0.013141449
17834,222,0.00421663
17834,137,0.016642338
17834,188,0.010972927
17834,154,0.006269272
17834,110,0.009608829
17834,49,0.003534689
17834,41,0.014370191
17834,45,4.60E-05
17835,10,7.77E-06
17835,2,0.002684543
17836,216,0.006107579
17836,175,0.00874128
17836,151,0.010980971
17836,98,0.063201974
17837,159,0.054871616
17837,97,0.01066869
17838,184,0.00391743
17838,116,0.01550071
17839,107,0.022444657
17839,104,0.010726949
17840,180,0.09629802
17840,101,0.046904049
17841,183,0.343880386
17841,100,0.331240614
17842,3,0.001870364
17842,42,1.24E-06
17842,8,0.002712116
17843,21,0.005557971
17843,205,0.001621939
17844,237,0.007206346
17844,123,0.004956455
17845,10,0.051578169
17845,42,0.291059481
17846,137,0.090090919
17846,42,0.00700777
17847,123,0.069131118
17847,99,0.00417925
17847,107,0.061086109
17848,4,0.005269967
17848,29,0.00270159
17848,169,0.029769538
17849,186,0.165622277
17849,12,0.056148193
17849,236,2.25E-06
17849,1,0.009859262
17850,42,8.55E-07
17850,10,0.003001861
17851,117,0.06226627
17851,164,0.3479745
17852,10,0.220938196
17852,88,0.137922726
17853,0,0.014385848
17853,158,0.43991203
17853,97,0.024847889
17853,10,0.013197013
17854,176,0.00829842
17854,106,0.0064977
17854,16,0.003278738
17854,47,0.023104376
17854,218,0.006492108
17854,15,6.99E-07
17855,181,0.004207155
17855,40,0.183354217
17856,84,0.018753382
17856,170,0.082933851
17857,67,0.472261774
17857,164,0.009177979
17857,13,0.232496833
17858,169,0.002977537
17858,26,0.006022728
17859,61,0.011085415
17859,142,0.005851962
17859,128,0.336829261
17860,167,0.001627701
17860,126,0.004561615
17860,74,0.006259855
17861,244,0.014727501
17861,225,0.003869244
17861,96,0.023821942
17861,10,0.039742491
17861,189,0.005658226
17861,167,0.003097032
